product_name,original_price,final_price,discount_percent,urgency_flag,fake_discount_flag,rating,platform,discount_intensity,price_manipulation_score,trust_score,urgency_weight,fake_discount_weight,dark_pattern_score,manipulation_level,year,,,,platform
Realme Plus Smartphone,37258,29806,20,1,0,3.5,Meesho,0.2,9.3145,2.8000000000000003,0.3,0,38,Low,2019,,,,
Redmi Pro Smartwatch,12172,10954,10,0,0,4.9,Myntra,0.1,1.5215,4.41,0,0,4.000000000000001,Low,2019,,,,
Oppo Max Laptop,47924,23962,50,1,1,3.9,Paytm Mall,0.5,29.9525,1.95,0.3,0.5,100,High Manipulation,2023,,,,
OnePlus Ultra Smartwatch,65835,59251,10,1,0,4.7,Snapdeal,0.1,8.229375,4.23,0.3,0,34,Low,2021,,,,
Oppo Max Smartphone,36463,32816,10,0,0,4.5,Flipkart,0.1,4.557875,4.05,0,0,4.000000000000001,Low,2017,,,,
OnePlus Max Laptop,12153,7291,40,1,0,2.5,Amazon,0.4,6.0765,1.5,0.3,0,46,Moderate,2022,,,,
OnePlus Lite Laptop,52008,31204,40,0,0,3.2,Flipkart,0.4,26.004,1.92,0,0,16.000000000000004,Low,2023,,,,
Redmi Prime Headphones,66521,39912,40,1,0,3.7,Snapdeal,0.4,33.2605,2.22,0.3,0,46,Moderate,2024,,,,
Apple Plus Smartphone,70162,49113,30,0,0,4.8,Paytm Mall,0.3,26.31075,3.36,0,0,12,Low,2019,,,,
Samsung Ultra Laptop,51890,36323,30,0,0,4.9,Amazon,0.3,19.45875,3.43,0,0,12,Low,2021,,,,
Vivo Plus Smartwatch,63308,44315,30,1,0,4.4,Paytm Mall,0.3,23.7405,3.08,0.3,0,42,Moderate,2019,,,,
Realme Lite Laptop,39427,19713,50,0,1,3.7,Myntra,0.5,24.641875,1.85,0,0.5,70,Moderate,2019,,,,
Vivo Ultra Smartwatch,74257,37128,50,0,1,3.3,Paytm Mall,0.5,46.410625,1.65,0,0.5,70,Moderate,2018,,,,
Samsung Prime Laptop,65177,26070,60,0,1,3.1,JioMart,0.6,48.88275,1.2400000000000002,0,0.5,74,High Manipulation,2024,,,,
Apple Lite Smartwatch,19650,11790,40,0,0,3.7,Snapdeal,0.4,9.825,2.22,0,0,16.000000000000004,Low,2022,,,,
Redmi Plus Smartphone,36311,32679,10,1,0,3.1,Meesho,0.1,4.538875,2.79,0.3,0,34,Low,2022,,,,
Realme Prime Smartphone,8414,3365,60,0,1,2.6,Nykaa,0.6,6.3105,1.04,0,0.5,74,High Manipulation,2016,,,,
OnePlus Plus Laptop,7515,3757,50,0,1,3.8,Meesho,0.5,4.696875,1.9,0,0.5,70,Moderate,2015,,,,
Vivo Pro Laptop,59661,29830,50,0,1,2.9,Flipkart,0.5,37.288125,1.45,0,0.5,70,Moderate,2024,,,,
Realme Plus Headphones,51717,46545,10,0,0,4.5,Amazon,0.1,6.464625,4.05,0,0,4.000000000000001,Low,2017,,,,
Oppo Prime Smartwatch,75125,30050,60,0,1,2.8,Ajio,0.6,56.34375,1.1199999999999999,0,0.5,74,High Manipulation,2015,,,,
Samsung Ultra Smartwatch,12111,10899,10,0,0,4,Ajio,0.1,1.513875,3.6,0,0,4.000000000000001,Low,2021,,,,
Realme Pro Laptop,43150,17260,60,0,1,3.6,Flipkart,0.6,32.3625,1.4400000000000002,0,0.5,74,High Manipulation,2017,,,,
Oppo Pro Smartphone,52757,42205,20,0,0,4,Myntra,0.2,13.18925,3.2,0,0,8.000000000000002,Low,2019,,,,
Realme Pro Smartwatch,73468,58774,20,0,0,3.5,Meesho,0.2,18.367,2.8000000000000003,0,0,8.000000000000002,Low,2019,,,,
Vivo Plus Smartphone,52414,31448,40,0,0,3.3,Ajio,0.4,26.207,1.9799999999999998,0,0,16.000000000000004,Low,2020,,,,
Realme Max Laptop,64932,38959,40,0,0,4.9,Meesho,0.4,32.466,2.94,0,0,16.000000000000004,Low,2020,,,,
Apple Plus Headphones,66738,40042,40,1,0,3.6,Meesho,0.4,33.369,2.16,0.3,0,46,Moderate,2017,,,,
Apple Pro Smartphone,35390,31851,10,1,0,3.4,JioMart,0.1,4.42375,3.06,0.3,0,34,Low,2016,,,,
Vivo Plus Headphones,51426,20570,60,0,1,3.6,Amazon,0.6,38.5695,1.4400000000000002,0,0.5,74,High Manipulation,2015,,,,
Vivo Lite Smartwatch,44279,35423,20,0,0,4.2,Myntra,0.2,11.06975,3.3600000000000003,0,0,8.000000000000002,Low,2017,,,,
Vivo Ultra Laptop,26221,23598,10,0,0,3.8,Meesho,0.1,3.277625,3.42,0,0,4.000000000000001,Low,2020,,,,
Oppo Pro Smartphone,17910,10746,40,1,0,3,Meesho,0.4,8.955,1.7999999999999998,0.3,0,46,Moderate,2024,,,,
Vivo Pro Laptop,61074,42751,30,0,0,4.8,Nykaa,0.3,22.90275,3.36,0,0,12,Low,2022,,,,
OnePlus Lite Smartphone,62890,56601,10,0,0,3.4,Meesho,0.1,7.86125,3.06,0,0,4.000000000000001,Low,2016,,,,
Oppo Ultra Laptop,61482,55333,10,1,0,4.8,Meesho,0.1,7.68525,4.32,0.3,0,34,Low,2020,,,,
Redmi Ultra Smartwatch,72020,43212,40,1,0,3.5,Snapdeal,0.4,36.01,2.1,0.3,0,46,Moderate,2018,,,,
Vivo Pro Smartphone,57139,45711,20,0,0,2.9,Nykaa,0.2,14.28475,2.32,0,0,8.000000000000002,Low,2024,,,,
Oppo Pro Headphones,39930,23958,40,1,0,4.5,Flipkart,0.4,19.965,2.6999999999999997,0.3,0,46,Moderate,2020,,,,
Oppo Pro Laptop,65294,39176,40,1,0,2.7,Amazon,0.4,32.647,1.62,0.3,0,46,Moderate,2018,,,,
Realme Plus Headphones,13761,9632,30,1,0,3.5,JioMart,0.3,5.160375,2.4499999999999997,0.3,0,42,Moderate,2019,,,,
Vivo Plus Smartwatch,32911,19746,40,0,0,4.8,Snapdeal,0.4,16.4555,2.88,0,0,16.000000000000004,Low,2020,,,,
Redmi Prime Laptop,36139,14455,60,0,1,4.5,Paytm Mall,0.6,27.10425,1.8,0,0.5,74,High Manipulation,2017,,,,
Vivo Prime Smartphone,45538,31876,30,0,0,4.8,Flipkart,0.3,17.07675,3.36,0,0,12,Low,2021,,,,
Realme Max Smartwatch,25947,12973,50,1,1,3.9,Paytm Mall,0.5,16.216875,1.95,0.3,0.5,100,High Manipulation,2021,,,,
Oppo Ultra Laptop,75125,45075,40,0,0,4.6,Nykaa,0.4,37.5625,2.76,0,0,16.000000000000004,Low,2025,,,,
Realme Ultra Smartphone,68519,61667,10,1,0,4,Snapdeal,0.1,8.564875,3.6,0.3,0,34,Low,2016,,,,
Redmi Lite Smartwatch,25826,20660,20,1,0,4.4,Paytm Mall,0.2,6.4565,3.5200000000000005,0.3,0,38,Low,2023,,,,
OnePlus Prime Smartphone,66278,39766,40,0,0,3.6,Flipkart,0.4,33.139,2.16,0,0,16.000000000000004,Low,2023,,,,
Redmi Max Smartwatch,7427,3713,50,0,1,4.1,Myntra,0.5,4.641875,2.05,0,0.5,70,Moderate,2020,,,,
Realme Lite Smartphone,40101,16040,60,0,1,2.8,Meesho,0.6,30.07575,1.1199999999999999,0,0.5,74,High Manipulation,2023,,,,
Samsung Plus Smartwatch,77442,38721,50,1,1,2.7,Paytm Mall,0.5,48.40125,1.35,0.3,0.5,100,High Manipulation,2015,,,,
Oppo Max Smartwatch,72932,58345,20,0,0,3.7,Snapdeal,0.2,18.233,2.9600000000000004,0,0,8.000000000000002,Low,2015,,,,
Realme Plus Smartphone,67299,60569,10,1,0,3.5,Ajio,0.1,8.412375,3.15,0.3,0,34,Low,2019,,,,
Vivo Plus Smartphone,49160,39328,20,1,0,4.5,Ajio,0.2,12.29,3.6,0.3,0,38,Low,2018,,,,
Realme Prime Laptop,72166,50516,30,0,0,4.7,Paytm Mall,0.3,27.06225,3.29,0,0,12,Low,2023,,,,
Apple Ultra Laptop,67408,60667,10,0,0,2.9,JioMart,0.1,8.426,2.61,0,0,4.000000000000001,Low,2021,,,,
Apple Lite Smartwatch,57492,45993,20,1,0,2.8,Nykaa,0.2,14.373,2.2399999999999998,0.3,0,38,Low,2021,,,,
Redmi Ultra Headphones,32114,28902,10,1,0,4.4,Meesho,0.1,4.01425,3.9600000000000004,0.3,0,34,Low,2022,,,,
Redmi Max Headphones,39873,23923,40,0,0,2.8,Nykaa,0.4,19.9365,1.68,0,0,16.000000000000004,Low,2022,,,,
OnePlus Plus Smartphone,52095,26047,50,1,1,4.4,Amazon,0.5,32.559375,2.2,0.3,0.5,100,High Manipulation,2025,,,,
Vivo Ultra Smartwatch,20425,10212,50,0,1,2.6,Meesho,0.5,12.765625,1.3,0,0.5,70,Moderate,2020,,,,
Vivo Plus Smartwatch,33847,16923,50,0,1,2.6,Myntra,0.5,21.154375,1.3,0,0.5,70,Moderate,2015,,,,
OnePlus Pro Smartwatch,65236,58712,10,1,0,4,Amazon,0.1,8.1545,3.6,0.3,0,34,Low,2025,,,,
Realme Plus Smartphone,14980,13482,10,1,0,3.2,Amazon,0.1,1.8725,2.8800000000000003,0.3,0,34,Low,2020,,,,
Vivo Lite Laptop,24130,16891,30,0,0,4.5,Paytm Mall,0.3,9.04875,3.15,0,0,12,Low,2015,,,,
Oppo Ultra Laptop,60469,30234,50,0,1,4.4,Amazon,0.5,37.793125,2.2,0,0.5,70,Moderate,2025,,,,
Redmi Pro Laptop,69420,27768,60,0,1,3.3,Snapdeal,0.6,52.065,1.32,0,0.5,74,High Manipulation,2017,,,,
Redmi Max Laptop,10202,7141,30,0,0,2.7,Snapdeal,0.3,3.82575,1.89,0,0,12,Low,2017,,,,
Vivo Lite Smartwatch,15979,7989,50,0,1,3.7,JioMart,0.5,9.986875,1.85,0,0.5,70,Moderate,2020,,,,
Vivo Max Smartphone,61987,49589,20,0,0,3,Flipkart,0.2,15.49675,2.4000000000000004,0,0,8.000000000000002,Low,2023,,,,
Samsung Plus Smartphone,40095,24057,40,0,0,4.8,Flipkart,0.4,20.0475,2.88,0,0,16.000000000000004,Low,2024,,,,
Vivo Prime Smartphone,7888,5521,30,0,0,2.9,Nykaa,0.3,2.958,2.03,0,0,12,Low,2016,,,,
OnePlus Prime Headphones,26415,23773,10,1,0,3.5,JioMart,0.1,3.301875,3.15,0.3,0,34,Low,2022,,,,
Samsung Plus Smartphone,79654,63723,20,1,0,4.7,Myntra,0.2,19.9135,3.7600000000000002,0.3,0,38,Low,2016,,,,
Realme Prime Laptop,63711,44597,30,1,0,5,Amazon,0.3,23.891625,3.5,0.3,0,42,Moderate,2025,,,,
Redmi Prime Laptop,27427,13713,50,1,1,4.1,Snapdeal,0.5,17.141875,2.05,0.3,0.5,100,High Manipulation,2018,,,,
Apple Ultra Smartphone,50888,35621,30,1,0,3.4,Ajio,0.3,19.083,2.38,0.3,0,42,Moderate,2016,,,,
Vivo Lite Smartwatch,26982,16189,40,0,0,3.1,Meesho,0.4,13.491,1.8599999999999999,0,0,16.000000000000004,Low,2025,,,,
Redmi Pro Laptop,29193,11677,60,0,1,2.7,Meesho,0.6,21.89475,1.08,0,0.5,74,High Manipulation,2017,,,,
OnePlus Prime Smartwatch,69883,48918,30,1,0,3.2,JioMart,0.3,26.206125,2.2399999999999998,0.3,0,42,Moderate,2024,,,,
Apple Ultra Laptop,49194,44274,10,1,0,2.7,Ajio,0.1,6.14925,2.43,0.3,0,34,Low,2022,,,,
Realme Lite Smartwatch,31175,24940,20,1,0,3.7,Flipkart,0.2,7.79375,2.9600000000000004,0.3,0,38,Low,2018,,,,
Realme Lite Laptop,21498,19348,10,0,0,4.3,Nykaa,0.1,2.68725,3.87,0,0,4.000000000000001,Low,2016,,,,
OnePlus Prime Laptop,38827,27178,30,0,0,3.8,Flipkart,0.3,14.560125,2.6599999999999997,0,0,12,Low,2016,,,,
Oppo Prime Smartwatch,29898,26908,10,0,0,4.1,Meesho,0.1,3.73725,3.69,0,0,4.000000000000001,Low,2023,,,,
Apple Lite Smartphone,13979,5591,60,0,1,4.9,Ajio,0.6,10.48425,1.9600000000000002,0,0.5,74,High Manipulation,2023,,,,
OnePlus Max Smartwatch,57548,46038,20,0,0,2.9,Paytm Mall,0.2,14.387,2.32,0,0,8.000000000000002,Low,2020,,,,
Apple Ultra Laptop,54492,49042,10,1,0,2.6,Amazon,0.1,6.8115,2.3400000000000003,0.3,0,34,Low,2021,,,,
Oppo Plus Smartwatch,64408,51526,20,0,0,4.7,Myntra,0.2,16.102,3.7600000000000002,0,0,8.000000000000002,Low,2017,,,,
Realme Pro Headphones,19353,9676,50,0,1,5,Snapdeal,0.5,12.095625,2.5,0,0.5,70,Moderate,2015,,,,
Vivo Prime Laptop,37432,22459,40,1,0,4.1,Amazon,0.4,18.716,2.4599999999999995,0.3,0,46,Moderate,2015,,,,
Realme Prime Headphones,46497,37197,20,1,0,2.9,Paytm Mall,0.2,11.62425,2.32,0.3,0,38,Low,2017,,,,
Apple Ultra Headphones,13177,7906,40,1,0,2.9,Flipkart,0.4,6.5885,1.74,0.3,0,46,Moderate,2022,,,,
Samsung Ultra Smartwatch,75980,45588,40,0,0,4.8,Amazon,0.4,37.99,2.88,0,0,16.000000000000004,Low,2019,,,,
OnePlus Pro Headphones,61142,48913,20,1,0,3.4,Meesho,0.2,15.2855,2.72,0.3,0,38,Low,2025,,,,
Samsung Max Laptop,70731,35365,50,1,1,3.3,Myntra,0.5,44.206875,1.65,0.3,0.5,100,High Manipulation,2024,,,,
Vivo Max Laptop,75703,52992,30,0,0,3.9,Paytm Mall,0.3,28.388625,2.73,0,0,12,Low,2022,,,,
Realme Lite Smartphone,37631,26341,30,0,0,2.9,Nykaa,0.3,14.111625,2.03,0,0,12,Low,2022,,,,
Redmi Lite Laptop,23884,11942,50,0,1,4,Nykaa,0.5,14.9275,2,0,0.5,70,Moderate,2023,,,,
Samsung Plus Laptop,78262,70435,10,0,0,3.7,Snapdeal,0.1,9.78275,3.33,0,0,4.000000000000001,Low,2022,,,,
Redmi Max Headphones,14337,7168,50,1,1,4.1,Paytm Mall,0.5,8.960625,2.05,0.3,0.5,100,High Manipulation,2023,,,,
Apple Pro Smartwatch,76342,68707,10,1,0,2.6,Meesho,0.1,9.54275,2.3400000000000003,0.3,0,34,Low,2022,,,,
Oppo Ultra Smartwatch,60906,48724,20,1,0,4.9,JioMart,0.2,15.2265,3.9200000000000004,0.3,0,38,Low,2021,,,,
OnePlus Pro Smartwatch,26072,15643,40,1,0,2.5,JioMart,0.4,13.036,1.5,0.3,0,46,Moderate,2018,,,,
Samsung Prime Smartphone,58623,29311,50,1,1,4.8,Ajio,0.5,36.639375,2.4,0.3,0.5,100,High Manipulation,2021,,,,
Vivo Lite Headphones,28777,11510,60,0,1,3,Snapdeal,0.6,21.58275,1.2000000000000002,0,0.5,74,High Manipulation,2016,,,,
Vivo Max Smartwatch,63647,57282,10,1,0,2.6,Meesho,0.1,7.955875,2.3400000000000003,0.3,0,34,Low,2022,,,,
Vivo Max Headphones,56111,39277,30,1,0,3.5,JioMart,0.3,21.041625,2.4499999999999997,0.3,0,42,Moderate,2016,,,,
Realme Pro Smartwatch,36925,29540,20,0,0,4,Snapdeal,0.2,9.23125,3.2,0,0,8.000000000000002,Low,2022,,,,
Vivo Prime Smartwatch,42855,29998,30,1,0,3.3,Snapdeal,0.3,16.070625,2.3099999999999996,0.3,0,42,Moderate,2024,,,,
Oppo Ultra Headphones,69214,62292,10,0,0,4.6,Paytm Mall,0.1,8.65175,4.14,0,0,4.000000000000001,Low,2020,,,,
Redmi Lite Smartwatch,9649,7719,20,0,0,2.9,Meesho,0.2,2.41225,2.32,0,0,8.000000000000002,Low,2020,,,,
Redmi Plus Smartphone,77229,61783,20,0,0,4.3,Myntra,0.2,19.30725,3.44,0,0,8.000000000000002,Low,2020,,,,
Realme Pro Laptop,12547,6273,50,0,1,4,Flipkart,0.5,7.841875,2,0,0.5,70,Moderate,2025,,,,
Samsung Plus Laptop,43558,21779,50,1,1,3.5,Myntra,0.5,27.22375,1.75,0.3,0.5,100,High Manipulation,2023,,,,
Samsung Pro Smartphone,29593,26633,10,0,0,3.4,Paytm Mall,0.1,3.699125,3.06,0,0,4.000000000000001,Low,2016,,,,
Realme Max Laptop,60634,36380,40,0,0,3.3,Myntra,0.4,30.317,1.9799999999999998,0,0,16.000000000000004,Low,2025,,,,
Realme Plus Laptop,61575,43102,30,0,0,3.4,Flipkart,0.3,23.090625,2.38,0,0,12,Low,2021,,,,
Redmi Lite Smartwatch,69210,48447,30,1,0,4.3,Paytm Mall,0.3,25.95375,3.01,0.3,0,42,Moderate,2021,,,,
Oppo Ultra Headphones,34902,13960,60,0,1,2.9,Paytm Mall,0.6,26.1765,1.16,0,0.5,74,High Manipulation,2023,,,,
OnePlus Pro Smartwatch,78631,31452,60,0,1,4.2,Myntra,0.6,58.97325,1.6800000000000002,0,0.5,74,High Manipulation,2023,,,,
Oppo Max Laptop,46488,37190,20,1,0,4.8,Ajio,0.2,11.622,3.84,0.3,0,38,Low,2015,,,,
OnePlus Max Smartwatch,61472,30736,50,1,1,2.5,JioMart,0.5,38.42,1.25,0.3,0.5,100,High Manipulation,2022,,,,
Vivo Max Laptop,26540,23886,10,1,0,2.6,Nykaa,0.1,3.3175,2.3400000000000003,0.3,0,34,Low,2023,,,,
Redmi Max Headphones,31785,12714,60,0,1,3.3,Ajio,0.6,23.83875,1.32,0,0.5,74,High Manipulation,2019,,,,
Samsung Plus Laptop,64304,32152,50,0,1,4.2,Meesho,0.5,40.19,2.1,0,0.5,70,Moderate,2024,,,,
Oppo Prime Laptop,65270,39162,40,1,0,4.7,Nykaa,0.4,32.635,2.82,0.3,0,46,Moderate,2025,,,,
Realme Max Smartphone,33002,19801,40,0,0,3.6,Myntra,0.4,16.501,2.16,0,0,16.000000000000004,Low,2022,,,,
Oppo Plus Smartphone,73324,58659,20,0,0,4.1,Ajio,0.2,18.331,3.28,0,0,8.000000000000002,Low,2025,,,,
OnePlus Ultra Laptop,49386,19754,60,1,1,4.1,Ajio,0.6,37.0395,1.64,0.3,0.5,104,High Manipulation,2018,,,,
Oppo Pro Smartwatch,67279,40367,40,0,0,3,Ajio,0.4,33.6395,1.7999999999999998,0,0,16.000000000000004,Low,2023,,,,
Vivo Pro Smartwatch,11883,7129,40,0,0,2.7,Snapdeal,0.4,5.9415,1.62,0,0,16.000000000000004,Low,2021,,,,
OnePlus Max Smartwatch,72228,50559,30,0,0,3.9,Snapdeal,0.3,27.0855,2.73,0,0,12,Low,2018,,,,
OnePlus Prime Smartwatch,71375,57100,20,1,0,2.6,Ajio,0.2,17.84375,2.08,0.3,0,38,Low,2018,,,,
Oppo Ultra Smartphone,79821,63856,20,0,0,4.1,JioMart,0.2,19.95525,3.28,0,0,8.000000000000002,Low,2015,,,,
Oppo Max Smartphone,30279,27251,10,0,0,3,Snapdeal,0.1,3.784875,2.7,0,0,4.000000000000001,Low,2023,,,,
Samsung Max Headphones,29472,20630,30,1,0,4.2,Paytm Mall,0.3,11.052,2.94,0.3,0,42,Moderate,2016,,,,
Oppo Plus Smartwatch,34095,17047,50,0,1,3.9,JioMart,0.5,21.309375,1.95,0,0.5,70,Moderate,2016,,,,
Vivo Ultra Headphones,27523,19266,30,0,0,2.6,Meesho,0.3,10.321125,1.8199999999999998,0,0,12,Low,2023,,,,
Redmi Prime Headphones,14454,10117,30,1,0,4.7,Ajio,0.3,5.42025,3.29,0.3,0,42,Moderate,2018,,,,
Vivo Pro Smartwatch,75306,67775,10,0,0,4.5,Amazon,0.1,9.41325,4.05,0,0,4.000000000000001,Low,2015,,,,
OnePlus Ultra Laptop,56858,51172,10,0,0,3.3,JioMart,0.1,7.10725,2.9699999999999998,0,0,4.000000000000001,Low,2020,,,,
Vivo Ultra Smartphone,42932,17172,60,1,1,2.8,Paytm Mall,0.6,32.199,1.1199999999999999,0.3,0.5,104,High Manipulation,2025,,,,
Vivo Prime Smartwatch,15452,6180,60,1,1,4.4,Flipkart,0.6,11.589,1.7600000000000002,0.3,0.5,104,High Manipulation,2024,,,,
Redmi Plus Smartphone,78026,46815,40,1,0,4.8,Flipkart,0.4,39.013,2.88,0.3,0,46,Moderate,2016,,,,
Realme Pro Laptop,16369,13095,20,1,0,4.2,Paytm Mall,0.2,4.09225,3.3600000000000003,0.3,0,38,Low,2017,,,,
Vivo Pro Smartwatch,65640,32820,50,0,1,3.8,JioMart,0.5,41.025,1.9,0,0.5,70,Moderate,2022,,,,
Redmi Max Smartphone,36629,21977,40,1,0,4.6,Myntra,0.4,18.3145,2.76,0.3,0,46,Moderate,2021,,,,
Vivo Lite Smartwatch,40405,16162,60,1,1,2.6,Nykaa,0.6,30.30375,1.04,0.3,0.5,104,High Manipulation,2023,,,,
Samsung Ultra Laptop,27955,13977,50,1,1,3.5,Snapdeal,0.5,17.471875,1.75,0.3,0.5,100,High Manipulation,2018,,,,
OnePlus Pro Smartphone,26938,21550,20,1,0,4.5,Amazon,0.2,6.7345,3.6,0.3,0,38,Low,2021,,,,
Realme Plus Headphones,79078,39539,50,1,1,2.6,Flipkart,0.5,49.42375,1.3,0.3,0.5,100,High Manipulation,2017,,,,
Apple Lite Headphones,21881,15316,30,1,0,4.8,Myntra,0.3,8.205375,3.36,0.3,0,42,Moderate,2024,,,,
Apple Prime Smartphone,18744,16869,10,0,0,2.7,Paytm Mall,0.1,2.343,2.43,0,0,4.000000000000001,Low,2022,,,,
Oppo Plus Headphones,11834,8283,30,1,0,4.3,Snapdeal,0.3,4.43775,3.01,0.3,0,42,Moderate,2022,,,,
Samsung Pro Laptop,35943,17971,50,0,1,4,Meesho,0.5,22.464375,2,0,0.5,70,Moderate,2017,,,,
OnePlus Lite Headphones,35309,14123,60,0,1,2.7,Amazon,0.6,26.48175,1.08,0,0.5,74,High Manipulation,2024,,,,
Realme Pro Smartphone,38096,30476,20,1,0,3.7,Ajio,0.2,9.524,2.9600000000000004,0.3,0,38,Low,2025,,,,
OnePlus Lite Headphones,6945,2778,60,0,1,3.1,Amazon,0.6,5.20875,1.2400000000000002,0,0.5,74,High Manipulation,2016,,,,
OnePlus Ultra Smartphone,22650,20385,10,1,0,3.5,Flipkart,0.1,2.83125,3.15,0.3,0,34,Low,2017,,,,
Samsung Plus Smartwatch,9570,4785,50,1,1,4.7,Myntra,0.5,5.98125,2.35,0.3,0.5,100,High Manipulation,2019,,,,
OnePlus Max Laptop,27969,19578,30,0,0,3.3,Amazon,0.3,10.488375,2.3099999999999996,0,0,12,Low,2015,,,,
Oppo Prime Smartphone,47906,38324,20,1,0,3.8,Amazon,0.2,11.9765,3.04,0.3,0,38,Low,2024,,,,
OnePlus Ultra Laptop,9058,4529,50,0,1,3.4,Ajio,0.5,5.66125,1.7,0,0.5,70,Moderate,2018,,,,
Redmi Max Headphones,68451,61605,10,0,0,2.7,Ajio,0.1,8.556375,2.43,0,0,4.000000000000001,Low,2024,,,,
OnePlus Ultra Headphones,46561,41904,10,0,0,2.6,Amazon,0.1,5.820125,2.3400000000000003,0,0,4.000000000000001,Low,2021,,,,
Apple Pro Laptop,74926,44955,40,1,0,4.1,Ajio,0.4,37.463,2.4599999999999995,0.3,0,46,Moderate,2019,,,,
Vivo Ultra Smartwatch,7596,5317,30,1,0,4.9,Amazon,0.3,2.8485,3.43,0.3,0,42,Moderate,2020,,,,
Redmi Plus Smartwatch,73457,58765,20,1,0,2.9,Paytm Mall,0.2,18.36425,2.32,0.3,0,38,Low,2023,,,,
Vivo Prime Headphones,75202,60161,20,1,0,3,Meesho,0.2,18.8005,2.4000000000000004,0.3,0,38,Low,2025,,,,
Oppo Max Headphones,47931,33551,30,1,0,3.9,JioMart,0.3,17.974125,2.73,0.3,0,42,Moderate,2022,,,,
Redmi Ultra Headphones,42067,29446,30,0,0,3.1,JioMart,0.3,15.775125,2.17,0,0,12,Low,2025,,,,
Vivo Plus Smartphone,51704,20681,60,0,1,3.8,Paytm Mall,0.6,38.778,1.52,0,0.5,74,High Manipulation,2017,,,,
Vivo Max Headphones,5036,2518,50,1,1,4,JioMart,0.5,3.1475,2,0.3,0.5,100,High Manipulation,2020,,,,
Samsung Ultra Headphones,48717,19486,60,0,1,2.6,Ajio,0.6,36.53775,1.04,0,0.5,74,High Manipulation,2018,,,,
Samsung Lite Laptop,23559,9423,60,0,1,4.4,Amazon,0.6,17.66925,1.7600000000000002,0,0.5,74,High Manipulation,2020,,,,
Oppo Ultra Smartwatch,62142,43499,30,0,0,4.8,Snapdeal,0.3,23.30325,3.36,0,0,12,Low,2018,,,,
Realme Max Headphones,40860,36774,10,1,0,3.4,Paytm Mall,0.1,5.1075,3.06,0.3,0,34,Low,2016,,,,
Oppo Plus Smartphone,38479,30783,20,0,0,2.8,JioMart,0.2,9.61975,2.2399999999999998,0,0,8.000000000000002,Low,2017,,,,
OnePlus Prime Headphones,50706,20282,60,0,1,3.7,JioMart,0.6,38.0295,1.4800000000000002,0,0.5,74,High Manipulation,2022,,,,
Realme Prime Headphones,71230,64107,10,0,0,2.6,Amazon,0.1,8.90375,2.3400000000000003,0,0,4.000000000000001,Low,2017,,,,
Vivo Lite Headphones,41304,20652,50,1,1,4.6,Myntra,0.5,25.815,2.3,0.3,0.5,100,High Manipulation,2017,,,,
Vivo Prime Laptop,28794,20155,30,0,0,4.4,Ajio,0.3,10.79775,3.08,0,0,12,Low,2024,,,,
Realme Pro Headphones,67142,33571,50,1,1,4.9,Ajio,0.5,41.96375,2.45,0.3,0.5,100,High Manipulation,2020,,,,
Realme Ultra Smartphone,21347,14942,30,0,0,4.9,Snapdeal,0.3,8.005125,3.43,0,0,12,Low,2022,,,,
Samsung Prime Smartwatch,54782,32869,40,0,0,2.8,Flipkart,0.4,27.391,1.68,0,0,16.000000000000004,Low,2019,,,,
Redmi Plus Headphones,41816,29271,30,1,0,4.3,Meesho,0.3,15.681,3.01,0.3,0,42,Moderate,2015,,,,
OnePlus Plus Laptop,54070,32442,40,0,0,2.7,Flipkart,0.4,27.035,1.62,0,0,16.000000000000004,Low,2019,,,,
Oppo Lite Smartwatch,52285,26142,50,0,1,4.7,Nykaa,0.5,32.678125,2.35,0,0.5,70,Moderate,2021,,,,
Apple Max Smartphone,63540,50832,20,0,0,3.1,Meesho,0.2,15.885,2.4800000000000004,0,0,8.000000000000002,Low,2024,,,,
OnePlus Ultra Headphones,52799,31679,40,1,0,5,Myntra,0.4,26.3995,3,0.3,0,46,Moderate,2022,,,,
Vivo Pro Smartwatch,78543,70688,10,0,0,4.7,Nykaa,0.1,9.817875,4.23,0,0,4.000000000000001,Low,2017,,,,
Oppo Plus Headphones,78444,31377,60,1,1,3.4,Flipkart,0.6,58.833,1.36,0.3,0.5,104,High Manipulation,2024,,,,
Redmi Prime Smartphone,13505,10804,20,1,0,4.8,Myntra,0.2,3.37625,3.84,0.3,0,38,Low,2022,,,,
Vivo Plus Laptop,19646,9823,50,1,1,4,Myntra,0.5,12.27875,2,0.3,0.5,100,High Manipulation,2021,,,,
Realme Lite Headphones,28506,11402,60,1,1,2.9,Flipkart,0.6,21.3795,1.16,0.3,0.5,104,High Manipulation,2018,,,,
Realme Ultra Headphones,77311,30924,60,1,1,3.6,Myntra,0.6,57.98325,1.4400000000000002,0.3,0.5,104,High Manipulation,2025,,,,
Samsung Plus Smartwatch,60628,48502,20,0,0,2.5,Snapdeal,0.2,15.157,2,0,0,8.000000000000002,Low,2017,,,,
OnePlus Pro Laptop,53983,43186,20,1,0,3,Paytm Mall,0.2,13.49575,2.4000000000000004,0.3,0,38,Low,2015,,,,
Realme Prime Headphones,17222,15499,10,0,0,3.4,JioMart,0.1,2.15275,3.06,0,0,4.000000000000001,Low,2024,,,,
